:::MLLOG {"namespace": "", "time_ms": 1697197920458, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "/training_rundir/train.py", "lineno": 437}}
:::MLLOG {"namespace": "", "time_ms": 1697197920551, "event_type": "POINT_IN_TIME", "key": "cache_clear", "value": true, "metadata": {"file": "/training_rundir/train.py", "lineno": 438}}
:::MLLOG {"namespace": "", "time_ms": 1697197920551, "event_type": "POINT_IN_TIME", "key": "submission_benchmark", "value": "openfold", "metadata": {"file": "/training_rundir/train.py", "lineno": 439}}
:::MLLOG {"namespace": "", "time_ms": 1697197920551, "event_type": "POINT_IN_TIME", "key": "submission_org", "value": "SUBMISSION_ORG_PLACEHOLDER", "metadata": {"file": "/training_rundir/train.py", "lineno": 439}}
:::MLLOG {"namespace": "", "time_ms": 1697197920551, "event_type": "POINT_IN_TIME", "key": "submission_division", "value": "closed", "metadata": {"file": "/training_rundir/train.py", "lineno": 439}}
:::MLLOG {"namespace": "", "time_ms": 1697197920551, "event_type": "POINT_IN_TIME", "key": "submission_status", "value": "onprem", "metadata": {"file": "/training_rundir/train.py", "lineno": 439}}
:::MLLOG {"namespace": "", "time_ms": 1697197920551, "event_type": "POINT_IN_TIME", "key": "submission_platform", "value": "18xSUBMISSION_PLATFORM_PLACEHOLDER", "metadata": {"file": "/training_rundir/train.py", "lineno": 439}}
:::MLLOG {"namespace": "", "time_ms": 1697197920551, "event_type": "POINT_IN_TIME", "key": "seed", "value": "1697197906", "metadata": {"file": "/training_rundir/train.py", "lineno": 440}}
:::MLLOG {"namespace": "", "time_ms": 1697197920552, "event_type": "POINT_IN_TIME", "key": "number_of_ranks", "value": 36, "metadata": {"file": "/training_rundir/train.py", "lineno": 441}}
:::MLLOG {"namespace": "", "time_ms": 1697197920552, "event_type": "POINT_IN_TIME", "key": "number_of_nodes", "value": 18, "metadata": {"file": "/training_rundir/train.py", "lineno": 442}}
:::MLLOG {"namespace": "", "time_ms": 1697197920552, "event_type": "POINT_IN_TIME", "key": "accelerators_per_node", "value": 2, "metadata": {"file": "/training_rundir/train.py", "lineno": 443}}
:::MLLOG {"namespace": "", "time_ms": 1697197920552, "event_type": "POINT_IN_TIME", "key": "global_batch_size", "value": 144, "metadata": {"file": "/training_rundir/train.py", "lineno": 444}}
:::MLLOG {"namespace": "", "time_ms": 1697197920552, "event_type": "POINT_IN_TIME", "key": "gradient_accumulation_steps", "value": 1, "metadata": {"file": "/training_rundir/train.py", "lineno": 445}}
:::MLLOG {"namespace": "", "time_ms": 1697197920552, "event_type": "POINT_IN_TIME", "key": "target_avg_lddt_ca_value", "value": 0.8, "metadata": {"file": "/training_rundir/train.py", "lineno": 449}}
:::MLLOG {"namespace": "", "time_ms": 1697197920552, "event_type": "POINT_IN_TIME", "key": "train_max_pdb_release_date", "value": "2021-09-16", "metadata": {"file": "/training_rundir/train.py", "lineno": 450}}
:::MLLOG {"namespace": "", "time_ms": 1697197920552, "event_type": "POINT_IN_TIME", "key": "val_min_cameo_submission_date", "value": "2021-09-17", "metadata": {"file": "/training_rundir/train.py", "lineno": 453}}
:::MLLOG {"namespace": "", "time_ms": 1697197920552, "event_type": "POINT_IN_TIME", "key": "val_max_cameo_submission_date", "value": "2021-12-11", "metadata": {"file": "/training_rundir/train.py", "lineno": 456}}
:::MLLOG {"namespace": "", "time_ms": 1697197920552, "event_type": "POINT_IN_TIME", "key": "val_max_sequence_length", "value": 700, "metadata": {"file": "/training_rundir/train.py", "lineno": 459}}
:::MLLOG {"namespace": "", "time_ms": 1697197920552, "event_type": "POINT_IN_TIME", "key": "val_every_iters", "value": 40, "metadata": {"file": "/training_rundir/train.py", "lineno": 460}}
:::MLLOG {"namespace": "", "time_ms": 1697197920556, "event_type": "POINT_IN_TIME", "key": "precision", "value": "tf32", "metadata": {"file": "/training_rundir/train.py", "lineno": 474}}
:::MLLOG {"namespace": "", "time_ms": 1697197924844, "event_type": "POINT_IN_TIME", "key": "train_sequence_crop_size", "value": 256, "metadata": {"file": "/training_rundir/train.py", "lineno": 489}}
:::MLLOG {"namespace": "", "time_ms": 1697197924845, "event_type": "POINT_IN_TIME", "key": "num_recycling_iters", "value": 3, "metadata": {"file": "/training_rundir/train.py", "lineno": 492}}
:::MLLOG {"namespace": "", "time_ms": 1697197924845, "event_type": "POINT_IN_TIME", "key": "max_msa_clusters", "value": 124, "metadata": {"file": "/training_rundir/train.py", "lineno": 495}}
:::MLLOG {"namespace": "", "time_ms": 1697197924845, "event_type": "POINT_IN_TIME", "key": "max_extra_msa", "value": 1024, "metadata": {"file": "/training_rundir/train.py", "lineno": 496}}
:::MLLOG {"namespace": "", "time_ms": 1697197924845, "event_type": "POINT_IN_TIME", "key": "templates_enabled", "value": true, "metadata": {"file": "/training_rundir/train.py", "lineno": 497}}
:::MLLOG {"namespace": "", "time_ms": 1697197924845, "event_type": "POINT_IN_TIME", "key": "max_templates", "value": 4, "metadata": {"file": "/training_rundir/train.py", "lineno": 498}}
:::MLLOG {"namespace": "", "time_ms": 1697197924845, "event_type": "POINT_IN_TIME", "key": "fape_loss_weight", "value": 1.0, "metadata": {"file": "/training_rundir/train.py", "lineno": 502}}
:::MLLOG {"namespace": "", "time_ms": 1697197924845, "event_type": "POINT_IN_TIME", "key": "fape_loss_backbone_weight", "value": 0.5, "metadata": {"file": "/training_rundir/train.py", "lineno": 503}}
:::MLLOG {"namespace": "", "time_ms": 1697197924845, "event_type": "POINT_IN_TIME", "key": "fape_loss_sidechain_weight", "value": 0.5, "metadata": {"file": "/training_rundir/train.py", "lineno": 507}}
:::MLLOG {"namespace": "", "time_ms": 1697197924845, "event_type": "POINT_IN_TIME", "key": "supervised_chi_loss_weight", "value": 1.0, "metadata": {"file": "/training_rundir/train.py", "lineno": 511}}
:::MLLOG {"namespace": "", "time_ms": 1697197924845, "event_type": "POINT_IN_TIME", "key": "distogram_loss_weight", "value": 0.3, "metadata": {"file": "/training_rundir/train.py", "lineno": 515}}
:::MLLOG {"namespace": "", "time_ms": 1697197924845, "event_type": "POINT_IN_TIME", "key": "masked_msa_loss_weight", "value": 2.0, "metadata": {"file": "/training_rundir/train.py", "lineno": 518}}
:::MLLOG {"namespace": "", "time_ms": 1697197924846, "event_type": "POINT_IN_TIME", "key": "plddt_loss_weight", "value": 0.01, "metadata": {"file": "/training_rundir/train.py", "lineno": 521}}
:::MLLOG {"namespace": "", "time_ms": 1697197924857, "event_type": "POINT_IN_TIME", "key": "opt_name", "value": "Adam", "metadata": {"file": "/training_rundir/train.py", "lineno": 537}}
:::MLLOG {"namespace": "", "time_ms": 1697197924857, "event_type": "POINT_IN_TIME", "key": "opt_base_learning_rate", "value": 0.001, "metadata": {"file": "/training_rundir/train.py", "lineno": 538}}
:::MLLOG {"namespace": "", "time_ms": 1697197924857, "event_type": "POINT_IN_TIME", "key": "opt_adam_beta_1", "value": 0.9, "metadata": {"file": "/training_rundir/train.py", "lineno": 539}}
:::MLLOG {"namespace": "", "time_ms": 1697197924857, "event_type": "POINT_IN_TIME", "key": "opt_adam_beta_2", "value": 0.999, "metadata": {"file": "/training_rundir/train.py", "lineno": 543}}
:::MLLOG {"namespace": "", "time_ms": 1697197924857, "event_type": "POINT_IN_TIME", "key": "opt_adam_epsilon", "value": 1e-06, "metadata": {"file": "/training_rundir/train.py", "lineno": 547}}
:::MLLOG {"namespace": "", "time_ms": 1697197924857, "event_type": "POINT_IN_TIME", "key": "opt_weight_decay", "value": 0.0, "metadata": {"file": "/training_rundir/train.py", "lineno": 551}}
:::MLLOG {"namespace": "", "time_ms": 1697197924857, "event_type": "POINT_IN_TIME", "key": "opt_amsgrad", "value": false, "metadata": {"file": "/training_rundir/train.py", "lineno": 555}}
:::MLLOG {"namespace": "", "time_ms": 1697197924857, "event_type": "POINT_IN_TIME", "key": "opt_gradient_clipping", "value": true, "metadata": {"file": "/training_rundir/train.py", "lineno": 556}}
:::MLLOG {"namespace": "", "time_ms": 1697197924857, "event_type": "POINT_IN_TIME", "key": "opt_gradient_clip_norm", "value": 0.1, "metadata": {"file": "/training_rundir/train.py", "lineno": 559}}
:::MLLOG {"namespace": "", "time_ms": 1697197924858, "event_type": "POINT_IN_TIME", "key": "opt_learning_rate_warmup_init", "value": 1e-05, "metadata": {"file": "/training_rundir/train.py", "lineno": 571}}
:::MLLOG {"namespace": "", "time_ms": 1697197924858, "event_type": "POINT_IN_TIME", "key": "opt_learning_rate_warmup_steps", "value": 0, "metadata": {"file": "/training_rundir/train.py", "lineno": 572}}
Initializing parameters from PosixPath('/data/mlperf_hpc_openfold_resumable_checkpoint.pt')...
Parameters initialized from PosixPath('/data/mlperf_hpc_openfold_resumable_checkpoint.pt') successfully!
Initializing optimizer from PosixPath('/data/mlperf_hpc_openfold_resumable_checkpoint.pt')...
Optimizer initialized from PosixPath('/data/mlperf_hpc_openfold_resumable_checkpoint.pt') successfully!
:::MLLOG {"namespace": "", "time_ms": 1697197931222, "event_type": "POINT_IN_TIME", "key": "init_checkpoint_sha256sum", "value": "b518be4677048f2c0f94889c91e2da73655a73b825a8aa7f8b6f5e580d8ffbed", "metadata": {"file": "/training_rundir/train.py", "lineno": 585}}
:::MLLOG {"namespace": "", "time_ms": 1697197931566, "event_type": "POINT_IN_TIME", "key": "swa_enabled", "value": true, "metadata": {"file": "/training_rundir/train.py", "lineno": 593}}
:::MLLOG {"namespace": "", "time_ms": 1697197931567, "event_type": "POINT_IN_TIME", "key": "swa_decay_rate", "value": 0.9, "metadata": {"file": "/training_rundir/train.py", "lineno": 594}}
:::MLLOG {"namespace": "", "time_ms": 1697197932034, "event_type": "POINT_IN_TIME", "key": "model_parameters_count", "value": 93229082, "metadata": {"file": "/training_rundir/train.py", "lineno": 601}}
:::MLLOG {"namespace": "", "time_ms": 1697197932034, "event_type": "POINT_IN_TIME", "key": "staging_start", "value": null, "metadata": {"file": "/training_rundir/train.py", "lineno": 617}}
:::MLLOG {"namespace": "", "time_ms": 1697197932034, "event_type": "POINT_IN_TIME", "key": "staging_stop", "value": null, "metadata": {"file": "/training_rundir/train.py", "lineno": 624, "staging_duration": 2.7197529561817646e-07, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1697197932035, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"staging_duration": 2.7197529561817646e-07}, "metadata": {"file": "/training_rundir/train.py", "lineno": 629, "step": 0, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1697197932045, "event_type": "INTERVAL_END", "key": "init_stop", "value": null, "metadata": {"file": "/training_rundir/train.py", "lineno": 637}}
:::MLLOG {"namespace": "", "time_ms": 1697197932046, "event_type": "INTERVAL_START", "key": "run_start", "value": null, "metadata": {"file": "/training_rundir/train.py", "lineno": 637}}
:::MLLOG {"namespace": "", "time_ms": 1697197953072, "event_type": "POINT_IN_TIME", "key": "train_samples", "value": 594595, "metadata": {"file": "/training_rundir/train.py", "lineno": 651}}
:::MLLOG {"namespace": "", "time_ms": 1697197964564, "event_type": "POINT_IN_TIME", "key": "eval_samples", "value": 180, "metadata": {"file": "/training_rundir/train.py", "lineno": 669}}
:::MLLOG {"namespace": "", "time_ms": 1697197964993, "event_type": "POINT_IN_TIME", "key": "initial_training_dataloader_type", "value": "InitialTrainingDataloaderPT", "metadata": {"file": "/training_rundir/train.py", "lineno": 715}}
:::MLLOG {"namespace": "", "time_ms": 1697197964993, "event_type": "INTERVAL_START", "key": "epoch_start", "value": null, "metadata": {"file": "/training_rundir/train.py", "lineno": 738, "epoch_num": 5760, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1697198924385, "event_type": "INTERVAL_END", "key": "epoch_stop", "value": null, "metadata": {"file": "/training_rundir/train.py", "lineno": 847, "epoch_num": 5760, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1697198924407, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "/training_rundir/train.py", "lineno": 857, "epoch_num": 5760, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1697199002659, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": 0.7744273040029738, "metadata": {"file": "/training_rundir/train.py", "lineno": 891, "epoch_num": 5760, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1697199005855, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "/training_rundir/train.py", "lineno": 923, "epoch_num": 5760, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1697199005855, "event_type": "INTERVAL_START", "key": "epoch_start", "value": null, "metadata": {"file": "/training_rundir/train.py", "lineno": 738, "epoch_num": 11520, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1697199887206, "event_type": "INTERVAL_END", "key": "epoch_stop", "value": null, "metadata": {"file": "/training_rundir/train.py", "lineno": 847, "epoch_num": 11520, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1697199887226, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "/training_rundir/train.py", "lineno": 857, "epoch_num": 11520, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1697199960823, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": 0.7800659058822526, "metadata": {"file": "/training_rundir/train.py", "lineno": 891, "epoch_num": 11520, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1697199963814, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "/training_rundir/train.py", "lineno": 923, "epoch_num": 11520, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1697199963814, "event_type": "INTERVAL_START", "key": "epoch_start", "value": null, "metadata": {"file": "/training_rundir/train.py", "lineno": 738, "epoch_num": 17280, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1697200844434, "event_type": "INTERVAL_END", "key": "epoch_stop", "value": null, "metadata": {"file": "/training_rundir/train.py", "lineno": 847, "epoch_num": 17280, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1697200844455, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "/training_rundir/train.py", "lineno": 857, "epoch_num": 17280, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1697200918064, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": 0.772138249542978, "metadata": {"file": "/training_rundir/train.py", "lineno": 891, "epoch_num": 17280, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1697200920220, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "/training_rundir/train.py", "lineno": 923, "epoch_num": 17280, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1697200920220, "event_type": "INTERVAL_START", "key": "epoch_start", "value": null, "metadata": {"file": "/training_rundir/train.py", "lineno": 738, "epoch_num": 23040, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1697201802828, "event_type": "INTERVAL_END", "key": "epoch_stop", "value": null, "metadata": {"file": "/training_rundir/train.py", "lineno": 847, "epoch_num": 23040, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1697201802848, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "/training_rundir/train.py", "lineno": 857, "epoch_num": 23040, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1697201876521, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": 0.7851739356915156, "metadata": {"file": "/training_rundir/train.py", "lineno": 891, "epoch_num": 23040, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1697201878669, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "/training_rundir/train.py", "lineno": 923, "epoch_num": 23040, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1697201878669, "event_type": "INTERVAL_START", "key": "epoch_start", "value": null, "metadata": {"file": "/training_rundir/train.py", "lineno": 738, "epoch_num": 28800, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1697202758526, "event_type": "INTERVAL_END", "key": "epoch_stop", "value": null, "metadata": {"file": "/training_rundir/train.py", "lineno": 847, "epoch_num": 28800, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1697202758547, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "/training_rundir/train.py", "lineno": 857, "epoch_num": 28800, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1697202831983, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": 0.7816051950057348, "metadata": {"file": "/training_rundir/train.py", "lineno": 891, "epoch_num": 28800, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1697202834111, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "/training_rundir/train.py", "lineno": 923, "epoch_num": 28800, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1697202834111, "event_type": "INTERVAL_START", "key": "epoch_start", "value": null, "metadata": {"file": "/training_rundir/train.py", "lineno": 738, "epoch_num": 34560, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1697203714339, "event_type": "INTERVAL_END", "key": "epoch_stop", "value": null, "metadata": {"file": "/training_rundir/train.py", "lineno": 847, "epoch_num": 34560, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1697203714362, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "/training_rundir/train.py", "lineno": 857, "epoch_num": 34560, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1697203787556, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": 0.7832395695977741, "metadata": {"file": "/training_rundir/train.py", "lineno": 891, "epoch_num": 34560, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1697203789677, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "/training_rundir/train.py", "lineno": 923, "epoch_num": 34560, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1697203789677, "event_type": "INTERVAL_START", "key": "epoch_start", "value": null, "metadata": {"file": "/training_rundir/train.py", "lineno": 738, "epoch_num": 40320, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1697204676841, "event_type": "INTERVAL_END", "key": "epoch_stop", "value": null, "metadata": {"file": "/training_rundir/train.py", "lineno": 847, "epoch_num": 40320, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1697204676860, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "/training_rundir/train.py", "lineno": 857, "epoch_num": 40320, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1697204750383, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": 0.7817849477132162, "metadata": {"file": "/training_rundir/train.py", "lineno": 891, "epoch_num": 40320, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1697204752482, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "/training_rundir/train.py", "lineno": 923, "epoch_num": 40320, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1697204752482, "event_type": "INTERVAL_START", "key": "epoch_start", "value": null, "metadata": {"file": "/training_rundir/train.py", "lineno": 738, "epoch_num": 46080, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1697205633010, "event_type": "INTERVAL_END", "key": "epoch_stop", "value": null, "metadata": {"file": "/training_rundir/train.py", "lineno": 847, "epoch_num": 46080, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1697205633031, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "/training_rundir/train.py", "lineno": 857, "epoch_num": 46080, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1697205706473, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": 0.786589335070716, "metadata": {"file": "/training_rundir/train.py", "lineno": 891, "epoch_num": 46080, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1697205708575, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "/training_rundir/train.py", "lineno": 923, "epoch_num": 46080, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1697205708575, "event_type": "INTERVAL_START", "key": "epoch_start", "value": null, "metadata": {"file": "/training_rundir/train.py", "lineno": 738, "epoch_num": 51840, "instance": 0}}
