:::MLLOG {"namespace": "", "time_ms": 1697107698557, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "/training_rundir/train.py", "lineno": 437}}
:::MLLOG {"namespace": "", "time_ms": 1697107698658, "event_type": "POINT_IN_TIME", "key": "cache_clear", "value": true, "metadata": {"file": "/training_rundir/train.py", "lineno": 438}}
:::MLLOG {"namespace": "", "time_ms": 1697107698658, "event_type": "POINT_IN_TIME", "key": "submission_benchmark", "value": "openfold", "metadata": {"file": "/training_rundir/train.py", "lineno": 439}}
:::MLLOG {"namespace": "", "time_ms": 1697107698658, "event_type": "POINT_IN_TIME", "key": "submission_org", "value": "SUBMISSION_ORG_PLACEHOLDER", "metadata": {"file": "/training_rundir/train.py", "lineno": 439}}
:::MLLOG {"namespace": "", "time_ms": 1697107698658, "event_type": "POINT_IN_TIME", "key": "submission_division", "value": "closed", "metadata": {"file": "/training_rundir/train.py", "lineno": 439}}
:::MLLOG {"namespace": "", "time_ms": 1697107698658, "event_type": "POINT_IN_TIME", "key": "submission_status", "value": "onprem", "metadata": {"file": "/training_rundir/train.py", "lineno": 439}}
:::MLLOG {"namespace": "", "time_ms": 1697107698658, "event_type": "POINT_IN_TIME", "key": "submission_platform", "value": "18xSUBMISSION_PLATFORM_PLACEHOLDER", "metadata": {"file": "/training_rundir/train.py", "lineno": 439}}
:::MLLOG {"namespace": "", "time_ms": 1697107698658, "event_type": "POINT_IN_TIME", "key": "seed", "value": "3", "metadata": {"file": "/training_rundir/train.py", "lineno": 440}}
:::MLLOG {"namespace": "", "time_ms": 1697107698658, "event_type": "POINT_IN_TIME", "key": "number_of_ranks", "value": 36, "metadata": {"file": "/training_rundir/train.py", "lineno": 441}}
:::MLLOG {"namespace": "", "time_ms": 1697107698658, "event_type": "POINT_IN_TIME", "key": "number_of_nodes", "value": 18, "metadata": {"file": "/training_rundir/train.py", "lineno": 442}}
:::MLLOG {"namespace": "", "time_ms": 1697107698658, "event_type": "POINT_IN_TIME", "key": "accelerators_per_node", "value": 2, "metadata": {"file": "/training_rundir/train.py", "lineno": 443}}
:::MLLOG {"namespace": "", "time_ms": 1697107698658, "event_type": "POINT_IN_TIME", "key": "global_batch_size", "value": 144, "metadata": {"file": "/training_rundir/train.py", "lineno": 444}}
:::MLLOG {"namespace": "", "time_ms": 1697107698658, "event_type": "POINT_IN_TIME", "key": "gradient_accumulation_steps", "value": 1, "metadata": {"file": "/training_rundir/train.py", "lineno": 445}}
:::MLLOG {"namespace": "", "time_ms": 1697107698658, "event_type": "POINT_IN_TIME", "key": "target_avg_lddt_ca_value", "value": 0.8, "metadata": {"file": "/training_rundir/train.py", "lineno": 449}}
:::MLLOG {"namespace": "", "time_ms": 1697107698659, "event_type": "POINT_IN_TIME", "key": "train_max_pdb_release_date", "value": "2021-09-16", "metadata": {"file": "/training_rundir/train.py", "lineno": 450}}
:::MLLOG {"namespace": "", "time_ms": 1697107698659, "event_type": "POINT_IN_TIME", "key": "val_min_cameo_submission_date", "value": "2021-09-17", "metadata": {"file": "/training_rundir/train.py", "lineno": 453}}
:::MLLOG {"namespace": "", "time_ms": 1697107698659, "event_type": "POINT_IN_TIME", "key": "val_max_cameo_submission_date", "value": "2021-12-11", "metadata": {"file": "/training_rundir/train.py", "lineno": 456}}
:::MLLOG {"namespace": "", "time_ms": 1697107698659, "event_type": "POINT_IN_TIME", "key": "val_max_sequence_length", "value": 700, "metadata": {"file": "/training_rundir/train.py", "lineno": 459}}
:::MLLOG {"namespace": "", "time_ms": 1697107698659, "event_type": "POINT_IN_TIME", "key": "val_every_iters", "value": 40, "metadata": {"file": "/training_rundir/train.py", "lineno": 460}}
:::MLLOG {"namespace": "", "time_ms": 1697107698662, "event_type": "POINT_IN_TIME", "key": "precision", "value": "tf32", "metadata": {"file": "/training_rundir/train.py", "lineno": 474}}
:::MLLOG {"namespace": "", "time_ms": 1697107702938, "event_type": "POINT_IN_TIME", "key": "train_sequence_crop_size", "value": 256, "metadata": {"file": "/training_rundir/train.py", "lineno": 489}}
:::MLLOG {"namespace": "", "time_ms": 1697107702938, "event_type": "POINT_IN_TIME", "key": "num_recycling_iters", "value": 3, "metadata": {"file": "/training_rundir/train.py", "lineno": 492}}
:::MLLOG {"namespace": "", "time_ms": 1697107702938, "event_type": "POINT_IN_TIME", "key": "max_msa_clusters", "value": 124, "metadata": {"file": "/training_rundir/train.py", "lineno": 495}}
:::MLLOG {"namespace": "", "time_ms": 1697107702938, "event_type": "POINT_IN_TIME", "key": "max_extra_msa", "value": 1024, "metadata": {"file": "/training_rundir/train.py", "lineno": 496}}
:::MLLOG {"namespace": "", "time_ms": 1697107702938, "event_type": "POINT_IN_TIME", "key": "templates_enabled", "value": true, "metadata": {"file": "/training_rundir/train.py", "lineno": 497}}
:::MLLOG {"namespace": "", "time_ms": 1697107702939, "event_type": "POINT_IN_TIME", "key": "max_templates", "value": 4, "metadata": {"file": "/training_rundir/train.py", "lineno": 498}}
:::MLLOG {"namespace": "", "time_ms": 1697107702939, "event_type": "POINT_IN_TIME", "key": "fape_loss_weight", "value": 1.0, "metadata": {"file": "/training_rundir/train.py", "lineno": 502}}
:::MLLOG {"namespace": "", "time_ms": 1697107702939, "event_type": "POINT_IN_TIME", "key": "fape_loss_backbone_weight", "value": 0.5, "metadata": {"file": "/training_rundir/train.py", "lineno": 503}}
:::MLLOG {"namespace": "", "time_ms": 1697107702939, "event_type": "POINT_IN_TIME", "key": "fape_loss_sidechain_weight", "value": 0.5, "metadata": {"file": "/training_rundir/train.py", "lineno": 507}}
:::MLLOG {"namespace": "", "time_ms": 1697107702939, "event_type": "POINT_IN_TIME", "key": "supervised_chi_loss_weight", "value": 1.0, "metadata": {"file": "/training_rundir/train.py", "lineno": 511}}
:::MLLOG {"namespace": "", "time_ms": 1697107702939, "event_type": "POINT_IN_TIME", "key": "distogram_loss_weight", "value": 0.3, "metadata": {"file": "/training_rundir/train.py", "lineno": 515}}
:::MLLOG {"namespace": "", "time_ms": 1697107702939, "event_type": "POINT_IN_TIME", "key": "masked_msa_loss_weight", "value": 2.0, "metadata": {"file": "/training_rundir/train.py", "lineno": 518}}
:::MLLOG {"namespace": "", "time_ms": 1697107702939, "event_type": "POINT_IN_TIME", "key": "plddt_loss_weight", "value": 0.01, "metadata": {"file": "/training_rundir/train.py", "lineno": 521}}
:::MLLOG {"namespace": "", "time_ms": 1697107702950, "event_type": "POINT_IN_TIME", "key": "opt_name", "value": "Adam", "metadata": {"file": "/training_rundir/train.py", "lineno": 537}}
:::MLLOG {"namespace": "", "time_ms": 1697107702950, "event_type": "POINT_IN_TIME", "key": "opt_base_learning_rate", "value": 0.001, "metadata": {"file": "/training_rundir/train.py", "lineno": 538}}
:::MLLOG {"namespace": "", "time_ms": 1697107702950, "event_type": "POINT_IN_TIME", "key": "opt_adam_beta_1", "value": 0.9, "metadata": {"file": "/training_rundir/train.py", "lineno": 539}}
:::MLLOG {"namespace": "", "time_ms": 1697107702950, "event_type": "POINT_IN_TIME", "key": "opt_adam_beta_2", "value": 0.999, "metadata": {"file": "/training_rundir/train.py", "lineno": 543}}
:::MLLOG {"namespace": "", "time_ms": 1697107702950, "event_type": "POINT_IN_TIME", "key": "opt_adam_epsilon", "value": 1e-06, "metadata": {"file": "/training_rundir/train.py", "lineno": 547}}
:::MLLOG {"namespace": "", "time_ms": 1697107702950, "event_type": "POINT_IN_TIME", "key": "opt_weight_decay", "value": 0.0, "metadata": {"file": "/training_rundir/train.py", "lineno": 551}}
:::MLLOG {"namespace": "", "time_ms": 1697107702950, "event_type": "POINT_IN_TIME", "key": "opt_amsgrad", "value": false, "metadata": {"file": "/training_rundir/train.py", "lineno": 555}}
:::MLLOG {"namespace": "", "time_ms": 1697107702951, "event_type": "POINT_IN_TIME", "key": "opt_gradient_clipping", "value": true, "metadata": {"file": "/training_rundir/train.py", "lineno": 556}}
:::MLLOG {"namespace": "", "time_ms": 1697107702951, "event_type": "POINT_IN_TIME", "key": "opt_gradient_clip_norm", "value": 0.1, "metadata": {"file": "/training_rundir/train.py", "lineno": 559}}
:::MLLOG {"namespace": "", "time_ms": 1697107702951, "event_type": "POINT_IN_TIME", "key": "opt_learning_rate_warmup_init", "value": 1e-05, "metadata": {"file": "/training_rundir/train.py", "lineno": 571}}
:::MLLOG {"namespace": "", "time_ms": 1697107702951, "event_type": "POINT_IN_TIME", "key": "opt_learning_rate_warmup_steps", "value": 0, "metadata": {"file": "/training_rundir/train.py", "lineno": 572}}
Initializing parameters from PosixPath('/data/mlperf_hpc_openfold_resumable_checkpoint.pt')...
Parameters initialized from PosixPath('/data/mlperf_hpc_openfold_resumable_checkpoint.pt') successfully!
Initializing optimizer from PosixPath('/data/mlperf_hpc_openfold_resumable_checkpoint.pt')...
Optimizer initialized from PosixPath('/data/mlperf_hpc_openfold_resumable_checkpoint.pt') successfully!
:::MLLOG {"namespace": "", "time_ms": 1697107709151, "event_type": "POINT_IN_TIME", "key": "init_checkpoint_sha256sum", "value": "b518be4677048f2c0f94889c91e2da73655a73b825a8aa7f8b6f5e580d8ffbed", "metadata": {"file": "/training_rundir/train.py", "lineno": 585}}
:::MLLOG {"namespace": "", "time_ms": 1697107709476, "event_type": "POINT_IN_TIME", "key": "swa_enabled", "value": true, "metadata": {"file": "/training_rundir/train.py", "lineno": 593}}
:::MLLOG {"namespace": "", "time_ms": 1697107709477, "event_type": "POINT_IN_TIME", "key": "swa_decay_rate", "value": 0.9, "metadata": {"file": "/training_rundir/train.py", "lineno": 594}}
:::MLLOG {"namespace": "", "time_ms": 1697107710575, "event_type": "POINT_IN_TIME", "key": "model_parameters_count", "value": 93229082, "metadata": {"file": "/training_rundir/train.py", "lineno": 601}}
:::MLLOG {"namespace": "", "time_ms": 1697107710576, "event_type": "POINT_IN_TIME", "key": "staging_start", "value": null, "metadata": {"file": "/training_rundir/train.py", "lineno": 617}}
:::MLLOG {"namespace": "", "time_ms": 1697107710576, "event_type": "POINT_IN_TIME", "key": "staging_stop", "value": null, "metadata": {"file": "/training_rundir/train.py", "lineno": 624, "staging_duration": 4.4099579099565744e-07, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1697107710576, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"staging_duration": 4.4099579099565744e-07}, "metadata": {"file": "/training_rundir/train.py", "lineno": 629, "step": 0, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1697107710591, "event_type": "INTERVAL_END", "key": "init_stop", "value": null, "metadata": {"file": "/training_rundir/train.py", "lineno": 637}}
:::MLLOG {"namespace": "", "time_ms": 1697107710591, "event_type": "INTERVAL_START", "key": "run_start", "value": null, "metadata": {"file": "/training_rundir/train.py", "lineno": 637}}
:::MLLOG {"namespace": "", "time_ms": 1697107732113, "event_type": "POINT_IN_TIME", "key": "train_samples", "value": 594595, "metadata": {"file": "/training_rundir/train.py", "lineno": 651}}
:::MLLOG {"namespace": "", "time_ms": 1697107743788, "event_type": "POINT_IN_TIME", "key": "eval_samples", "value": 180, "metadata": {"file": "/training_rundir/train.py", "lineno": 669}}
:::MLLOG {"namespace": "", "time_ms": 1697107744443, "event_type": "POINT_IN_TIME", "key": "initial_training_dataloader_type", "value": "InitialTrainingDataloaderPT", "metadata": {"file": "/training_rundir/train.py", "lineno": 715}}
:::MLLOG {"namespace": "", "time_ms": 1697107744443, "event_type": "INTERVAL_START", "key": "epoch_start", "value": null, "metadata": {"file": "/training_rundir/train.py", "lineno": 738, "epoch_num": 5760, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1697108755773, "event_type": "INTERVAL_END", "key": "epoch_stop", "value": null, "metadata": {"file": "/training_rundir/train.py", "lineno": 847, "epoch_num": 5760, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1697108755788, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "/training_rundir/train.py", "lineno": 857, "epoch_num": 5760, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1697108833939, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": 0.7551302759183778, "metadata": {"file": "/training_rundir/train.py", "lineno": 891, "epoch_num": 5760, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1697108836598, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "/training_rundir/train.py", "lineno": 923, "epoch_num": 5760, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1697108836598, "event_type": "INTERVAL_START", "key": "epoch_start", "value": null, "metadata": {"file": "/training_rundir/train.py", "lineno": 738, "epoch_num": 11520, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1697109720459, "event_type": "INTERVAL_END", "key": "epoch_stop", "value": null, "metadata": {"file": "/training_rundir/train.py", "lineno": 847, "epoch_num": 11520, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1697109720473, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "/training_rundir/train.py", "lineno": 857, "epoch_num": 11520, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1697109794157, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": 0.7776552768217193, "metadata": {"file": "/training_rundir/train.py", "lineno": 891, "epoch_num": 11520, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1697109796550, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "/training_rundir/train.py", "lineno": 923, "epoch_num": 11520, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1697109796550, "event_type": "INTERVAL_START", "key": "epoch_start", "value": null, "metadata": {"file": "/training_rundir/train.py", "lineno": 738, "epoch_num": 17280, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1697110684402, "event_type": "INTERVAL_END", "key": "epoch_stop", "value": null, "metadata": {"file": "/training_rundir/train.py", "lineno": 847, "epoch_num": 17280, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1697110684415, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "/training_rundir/train.py", "lineno": 857, "epoch_num": 17280, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1697110758267, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": 0.7795658111572266, "metadata": {"file": "/training_rundir/train.py", "lineno": 891, "epoch_num": 17280, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1697110760670, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "/training_rundir/train.py", "lineno": 923, "epoch_num": 17280, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1697110760670, "event_type": "INTERVAL_START", "key": "epoch_start", "value": null, "metadata": {"file": "/training_rundir/train.py", "lineno": 738, "epoch_num": 23040, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1697111642305, "event_type": "INTERVAL_END", "key": "epoch_stop", "value": null, "metadata": {"file": "/training_rundir/train.py", "lineno": 847, "epoch_num": 23040, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1697111642319, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "/training_rundir/train.py", "lineno": 857, "epoch_num": 23040, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1697111715687, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": 0.7806665589412053, "metadata": {"file": "/training_rundir/train.py", "lineno": 891, "epoch_num": 23040, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1697111717692, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "/training_rundir/train.py", "lineno": 923, "epoch_num": 23040, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1697111717693, "event_type": "INTERVAL_START", "key": "epoch_start", "value": null, "metadata": {"file": "/training_rundir/train.py", "lineno": 738, "epoch_num": 28800, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1697112600449, "event_type": "INTERVAL_END", "key": "epoch_stop", "value": null, "metadata": {"file": "/training_rundir/train.py", "lineno": 847, "epoch_num": 28800, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1697112600462, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "/training_rundir/train.py", "lineno": 857, "epoch_num": 28800, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1697112674276, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": 0.7633060566253133, "metadata": {"file": "/training_rundir/train.py", "lineno": 891, "epoch_num": 28800, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1697112676493, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "/training_rundir/train.py", "lineno": 923, "epoch_num": 28800, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1697112676494, "event_type": "INTERVAL_START", "key": "epoch_start", "value": null, "metadata": {"file": "/training_rundir/train.py", "lineno": 738, "epoch_num": 34560, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1697113557895, "event_type": "INTERVAL_END", "key": "epoch_stop", "value": null, "metadata": {"file": "/training_rundir/train.py", "lineno": 847, "epoch_num": 34560, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1697113557909, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "/training_rundir/train.py", "lineno": 857, "epoch_num": 34560, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1697113631750, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": 0.7818677748243014, "metadata": {"file": "/training_rundir/train.py", "lineno": 891, "epoch_num": 34560, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1697113634033, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "/training_rundir/train.py", "lineno": 923, "epoch_num": 34560, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1697113634034, "event_type": "INTERVAL_START", "key": "epoch_start", "value": null, "metadata": {"file": "/training_rundir/train.py", "lineno": 738, "epoch_num": 40320, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1697114516268, "event_type": "INTERVAL_END", "key": "epoch_stop", "value": null, "metadata": {"file": "/training_rundir/train.py", "lineno": 847, "epoch_num": 40320, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1697114516281, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "/training_rundir/train.py", "lineno": 857, "epoch_num": 40320, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1697114590035, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": 0.7837784979078505, "metadata": {"file": "/training_rundir/train.py", "lineno": 891, "epoch_num": 40320, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1697114592264, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "/training_rundir/train.py", "lineno": 923, "epoch_num": 40320, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1697114592264, "event_type": "INTERVAL_START", "key": "epoch_start", "value": null, "metadata": {"file": "/training_rundir/train.py", "lineno": 738, "epoch_num": 46080, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1697115475261, "event_type": "INTERVAL_END", "key": "epoch_stop", "value": null, "metadata": {"file": "/training_rundir/train.py", "lineno": 847, "epoch_num": 46080, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1697115475278, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "/training_rundir/train.py", "lineno": 857, "epoch_num": 46080, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1697115549071, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": 0.7868306896752781, "metadata": {"file": "/training_rundir/train.py", "lineno": 891, "epoch_num": 46080, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1697115551336, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "/training_rundir/train.py", "lineno": 923, "epoch_num": 46080, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1697115551336, "event_type": "INTERVAL_START", "key": "epoch_start", "value": null, "metadata": {"file": "/training_rundir/train.py", "lineno": 738, "epoch_num": 51840, "instance": 0}}
