:::MLLOG {"namespace": "", "time_ms": 1696462947495, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "/pscratch/sd/s/schheda/final/optimized-hpc/openfold/pytorch/train.py", "lineno": 812}}
:::MLLOG {"namespace": "", "time_ms": 1696462947496, "event_type": "POINT_IN_TIME", "key": "cache_clear", "value": true, "metadata": {"file": "/pscratch/sd/s/schheda/final/optimized-hpc/openfold/pytorch/train.py", "lineno": 813}}
:::MLLOG {"namespace": "", "time_ms": 1696462947496, "event_type": "POINT_IN_TIME", "key": "submission_benchmark", "value": "openfold", "metadata": {"file": "/pscratch/sd/s/schheda/final/optimized-hpc/openfold/pytorch/train.py", "lineno": 814}}
:::MLLOG {"namespace": "", "time_ms": 1696462947496, "event_type": "POINT_IN_TIME", "key": "submission_org", "value": "HPE+LBNL", "metadata": {"file": "/pscratch/sd/s/schheda/final/optimized-hpc/openfold/pytorch/train.py", "lineno": 814}}
:::MLLOG {"namespace": "", "time_ms": 1696462947496, "event_type": "POINT_IN_TIME", "key": "submission_division", "value": "closed", "metadata": {"file": "/pscratch/sd/s/schheda/final/optimized-hpc/openfold/pytorch/train.py", "lineno": 814}}
:::MLLOG {"namespace": "", "time_ms": 1696462947496, "event_type": "POINT_IN_TIME", "key": "submission_status", "value": "onprem", "metadata": {"file": "/pscratch/sd/s/schheda/final/optimized-hpc/openfold/pytorch/train.py", "lineno": 814}}
:::MLLOG {"namespace": "", "time_ms": 1696462947496, "event_type": "POINT_IN_TIME", "key": "submission_platform", "value": "224xSUBMISSION_PLATFORM_PLACEHOLDER", "metadata": {"file": "/pscratch/sd/s/schheda/final/optimized-hpc/openfold/pytorch/train.py", "lineno": 814}}
:::MLLOG {"namespace": "", "time_ms": 1696462947497, "event_type": "POINT_IN_TIME", "key": "seed", "value": "2345678901", "metadata": {"file": "/pscratch/sd/s/schheda/final/optimized-hpc/openfold/pytorch/train.py", "lineno": 815}}
:::MLLOG {"namespace": "", "time_ms": 1696462947497, "event_type": "POINT_IN_TIME", "key": "number_of_ranks", "value": 896, "metadata": {"file": "/pscratch/sd/s/schheda/final/optimized-hpc/openfold/pytorch/train.py", "lineno": 816}}
:::MLLOG {"namespace": "", "time_ms": 1696462947497, "event_type": "POINT_IN_TIME", "key": "number_of_nodes", "value": 224, "metadata": {"file": "/pscratch/sd/s/schheda/final/optimized-hpc/openfold/pytorch/train.py", "lineno": 817}}
:::MLLOG {"namespace": "", "time_ms": 1696462947497, "event_type": "POINT_IN_TIME", "key": "accelerators_per_node", "value": 4, "metadata": {"file": "/pscratch/sd/s/schheda/final/optimized-hpc/openfold/pytorch/train.py", "lineno": 818}}
:::MLLOG {"namespace": "", "time_ms": 1696462947497, "event_type": "POINT_IN_TIME", "key": "global_batch_size", "value": 218, "metadata": {"file": "/pscratch/sd/s/schheda/final/optimized-hpc/openfold/pytorch/train.py", "lineno": 819}}
:::MLLOG {"namespace": "", "time_ms": 1696462947497, "event_type": "POINT_IN_TIME", "key": "gradient_accumulation_steps", "value": 1, "metadata": {"file": "/pscratch/sd/s/schheda/final/optimized-hpc/openfold/pytorch/train.py", "lineno": 820}}
:::MLLOG {"namespace": "", "time_ms": 1696462947497, "event_type": "POINT_IN_TIME", "key": "target_avg_lddt_ca_value", "value": 0.8, "metadata": {"file": "/pscratch/sd/s/schheda/final/optimized-hpc/openfold/pytorch/train.py", "lineno": 824}}
:::MLLOG {"namespace": "", "time_ms": 1696462947497, "event_type": "POINT_IN_TIME", "key": "train_max_pdb_release_date", "value": "2021-09-16", "metadata": {"file": "/pscratch/sd/s/schheda/final/optimized-hpc/openfold/pytorch/train.py", "lineno": 825}}
:::MLLOG {"namespace": "", "time_ms": 1696462947497, "event_type": "POINT_IN_TIME", "key": "val_min_cameo_submission_date", "value": "2021-09-17", "metadata": {"file": "/pscratch/sd/s/schheda/final/optimized-hpc/openfold/pytorch/train.py", "lineno": 828}}
:::MLLOG {"namespace": "", "time_ms": 1696462947498, "event_type": "POINT_IN_TIME", "key": "val_max_cameo_submission_date", "value": "2021-12-11", "metadata": {"file": "/pscratch/sd/s/schheda/final/optimized-hpc/openfold/pytorch/train.py", "lineno": 831}}
:::MLLOG {"namespace": "", "time_ms": 1696462947498, "event_type": "POINT_IN_TIME", "key": "val_max_sequence_length", "value": 700, "metadata": {"file": "/pscratch/sd/s/schheda/final/optimized-hpc/openfold/pytorch/train.py", "lineno": 834}}
:::MLLOG {"namespace": "", "time_ms": 1696462947498, "event_type": "POINT_IN_TIME", "key": "val_every_iters", "value": 40, "metadata": {"file": "/pscratch/sd/s/schheda/final/optimized-hpc/openfold/pytorch/train.py", "lineno": 835}}
:::MLLOG {"namespace": "", "time_ms": 1696462947498, "event_type": "POINT_IN_TIME", "key": "precision", "value": "bf16", "metadata": {"file": "/pscratch/sd/s/schheda/final/optimized-hpc/openfold/pytorch/train.py", "lineno": 851}}
:::MLLOG {"namespace": "", "time_ms": 1696462955665, "event_type": "POINT_IN_TIME", "key": "train_sequence_crop_size", "value": 256, "metadata": {"file": "/pscratch/sd/s/schheda/final/optimized-hpc/openfold/pytorch/train.py", "lineno": 885}}
:::MLLOG {"namespace": "", "time_ms": 1696462955666, "event_type": "POINT_IN_TIME", "key": "num_recycling_iters", "value": 3, "metadata": {"file": "/pscratch/sd/s/schheda/final/optimized-hpc/openfold/pytorch/train.py", "lineno": 888}}
:::MLLOG {"namespace": "", "time_ms": 1696462955666, "event_type": "POINT_IN_TIME", "key": "max_msa_clusters", "value": 124, "metadata": {"file": "/pscratch/sd/s/schheda/final/optimized-hpc/openfold/pytorch/train.py", "lineno": 891}}
:::MLLOG {"namespace": "", "time_ms": 1696462955666, "event_type": "POINT_IN_TIME", "key": "max_extra_msa", "value": 1024, "metadata": {"file": "/pscratch/sd/s/schheda/final/optimized-hpc/openfold/pytorch/train.py", "lineno": 892}}
:::MLLOG {"namespace": "", "time_ms": 1696462955666, "event_type": "POINT_IN_TIME", "key": "templates_enabled", "value": true, "metadata": {"file": "/pscratch/sd/s/schheda/final/optimized-hpc/openfold/pytorch/train.py", "lineno": 893}}
:::MLLOG {"namespace": "", "time_ms": 1696462955666, "event_type": "POINT_IN_TIME", "key": "max_templates", "value": 4, "metadata": {"file": "/pscratch/sd/s/schheda/final/optimized-hpc/openfold/pytorch/train.py", "lineno": 894}}
:::MLLOG {"namespace": "", "time_ms": 1696462955666, "event_type": "POINT_IN_TIME", "key": "fape_loss_weight", "value": 1.0, "metadata": {"file": "/pscratch/sd/s/schheda/final/optimized-hpc/openfold/pytorch/train.py", "lineno": 898}}
:::MLLOG {"namespace": "", "time_ms": 1696462955667, "event_type": "POINT_IN_TIME", "key": "fape_loss_backbone_weight", "value": 0.5, "metadata": {"file": "/pscratch/sd/s/schheda/final/optimized-hpc/openfold/pytorch/train.py", "lineno": 899}}
:::MLLOG {"namespace": "", "time_ms": 1696462955667, "event_type": "POINT_IN_TIME", "key": "fape_loss_sidechain_weight", "value": 0.5, "metadata": {"file": "/pscratch/sd/s/schheda/final/optimized-hpc/openfold/pytorch/train.py", "lineno": 903}}
:::MLLOG {"namespace": "", "time_ms": 1696462955667, "event_type": "POINT_IN_TIME", "key": "supervised_chi_loss_weight", "value": 1.0, "metadata": {"file": "/pscratch/sd/s/schheda/final/optimized-hpc/openfold/pytorch/train.py", "lineno": 907}}
:::MLLOG {"namespace": "", "time_ms": 1696462955667, "event_type": "POINT_IN_TIME", "key": "distogram_loss_weight", "value": 0.3, "metadata": {"file": "/pscratch/sd/s/schheda/final/optimized-hpc/openfold/pytorch/train.py", "lineno": 911}}
:::MLLOG {"namespace": "", "time_ms": 1696462955667, "event_type": "POINT_IN_TIME", "key": "masked_msa_loss_weight", "value": 2.0, "metadata": {"file": "/pscratch/sd/s/schheda/final/optimized-hpc/openfold/pytorch/train.py", "lineno": 914}}
:::MLLOG {"namespace": "", "time_ms": 1696462955667, "event_type": "POINT_IN_TIME", "key": "plddt_loss_weight", "value": 0.01, "metadata": {"file": "/pscratch/sd/s/schheda/final/optimized-hpc/openfold/pytorch/train.py", "lineno": 917}}
:::MLLOG {"namespace": "", "time_ms": 1696462955670, "event_type": "POINT_IN_TIME", "key": "opt_name", "value": "Adam", "metadata": {"file": "/pscratch/sd/s/schheda/final/optimized-hpc/openfold/pytorch/train.py", "lineno": 933}}
:::MLLOG {"namespace": "", "time_ms": 1696462955670, "event_type": "POINT_IN_TIME", "key": "opt_base_learning_rate", "value": 0.001, "metadata": {"file": "/pscratch/sd/s/schheda/final/optimized-hpc/openfold/pytorch/train.py", "lineno": 934}}
:::MLLOG {"namespace": "", "time_ms": 1696462955670, "event_type": "POINT_IN_TIME", "key": "opt_adam_beta_1", "value": 0.9, "metadata": {"file": "/pscratch/sd/s/schheda/final/optimized-hpc/openfold/pytorch/train.py", "lineno": 935}}
:::MLLOG {"namespace": "", "time_ms": 1696462955670, "event_type": "POINT_IN_TIME", "key": "opt_adam_beta_2", "value": 0.999, "metadata": {"file": "/pscratch/sd/s/schheda/final/optimized-hpc/openfold/pytorch/train.py", "lineno": 939}}
:::MLLOG {"namespace": "", "time_ms": 1696462955670, "event_type": "POINT_IN_TIME", "key": "opt_adam_epsilon", "value": 1e-06, "metadata": {"file": "/pscratch/sd/s/schheda/final/optimized-hpc/openfold/pytorch/train.py", "lineno": 943}}
:::MLLOG {"namespace": "", "time_ms": 1696462955670, "event_type": "POINT_IN_TIME", "key": "opt_weight_decay", "value": 0.0, "metadata": {"file": "/pscratch/sd/s/schheda/final/optimized-hpc/openfold/pytorch/train.py", "lineno": 947}}
:::MLLOG {"namespace": "", "time_ms": 1696462955670, "event_type": "POINT_IN_TIME", "key": "opt_amsgrad", "value": false, "metadata": {"file": "/pscratch/sd/s/schheda/final/optimized-hpc/openfold/pytorch/train.py", "lineno": 951}}
:::MLLOG {"namespace": "", "time_ms": 1696462955670, "event_type": "POINT_IN_TIME", "key": "opt_gradient_clipping", "value": true, "metadata": {"file": "/pscratch/sd/s/schheda/final/optimized-hpc/openfold/pytorch/train.py", "lineno": 952}}
:::MLLOG {"namespace": "", "time_ms": 1696462955670, "event_type": "POINT_IN_TIME", "key": "opt_gradient_clip_norm", "value": 0.1, "metadata": {"file": "/pscratch/sd/s/schheda/final/optimized-hpc/openfold/pytorch/train.py", "lineno": 955}}
:::MLLOG {"namespace": "", "time_ms": 1696462955671, "event_type": "POINT_IN_TIME", "key": "opt_learning_rate_warmup_init", "value": 1e-05, "metadata": {"file": "/pscratch/sd/s/schheda/final/optimized-hpc/openfold/pytorch/train.py", "lineno": 967}}
:::MLLOG {"namespace": "", "time_ms": 1696462955671, "event_type": "POINT_IN_TIME", "key": "opt_learning_rate_warmup_steps", "value": 0, "metadata": {"file": "/pscratch/sd/s/schheda/final/optimized-hpc/openfold/pytorch/train.py", "lineno": 968}}
:::MLLOG {"namespace": "", "time_ms": 1696462966306, "event_type": "POINT_IN_TIME", "key": "init_checkpoint_sha256sum", "value": "b518be4677048f2c0f94889c91e2da73655a73b825a8aa7f8b6f5e580d8ffbed", "metadata": {"file": "/pscratch/sd/s/schheda/final/optimized-hpc/openfold/pytorch/train.py", "lineno": 981}}
:::MLLOG {"namespace": "", "time_ms": 1696462966643, "event_type": "POINT_IN_TIME", "key": "swa_enabled", "value": true, "metadata": {"file": "/pscratch/sd/s/schheda/final/optimized-hpc/openfold/pytorch/train.py", "lineno": 1008}}
:::MLLOG {"namespace": "", "time_ms": 1696462966643, "event_type": "POINT_IN_TIME", "key": "swa_decay_rate", "value": 0.9, "metadata": {"file": "/pscratch/sd/s/schheda/final/optimized-hpc/openfold/pytorch/train.py", "lineno": 1009}}
:::MLLOG {"namespace": "", "time_ms": 1696462968285, "event_type": "POINT_IN_TIME", "key": "model_parameters_count", "value": 93229082, "metadata": {"file": "/pscratch/sd/s/schheda/final/optimized-hpc/openfold/pytorch/train.py", "lineno": 1093}}
:::MLLOG {"namespace": "", "time_ms": 1696462968285, "event_type": "POINT_IN_TIME", "key": "staging_start", "value": null, "metadata": {"file": "/pscratch/sd/s/schheda/final/optimized-hpc/openfold/pytorch/train.py", "lineno": 1108}}
:::MLLOG {"namespace": "", "time_ms": 1696462968285, "event_type": "POINT_IN_TIME", "key": "staging_stop", "value": null, "metadata": {"file": "/pscratch/sd/s/schheda/final/optimized-hpc/openfold/pytorch/train.py", "lineno": 1115, "staging_duration": 5.720066837966442e-07, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1696462968285, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"staging_duration": 5.720066837966442e-07}, "metadata": {"file": "/pscratch/sd/s/schheda/final/optimized-hpc/openfold/pytorch/train.py", "lineno": 1120, "step": 0, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1696463234097, "event_type": "INTERVAL_END", "key": "init_stop", "value": null, "metadata": {"file": "/pscratch/sd/s/schheda/final/optimized-hpc/openfold/pytorch/train.py", "lineno": 1163}}
:::MLLOG {"namespace": "", "time_ms": 1696463234097, "event_type": "INTERVAL_START", "key": "run_start", "value": null, "metadata": {"file": "/pscratch/sd/s/schheda/final/optimized-hpc/openfold/pytorch/train.py", "lineno": 1163}}
:::MLLOG {"namespace": "", "time_ms": 1696463245582, "event_type": "POINT_IN_TIME", "key": "eval_samples", "value": 180, "metadata": {"file": "/pscratch/sd/s/schheda/final/optimized-hpc/openfold/pytorch/train.py", "lineno": 1206}}
:::MLLOG {"namespace": "", "time_ms": 1696463246222, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "/pscratch/sd/s/schheda/final/optimized-hpc/openfold/pytorch/train.py", "lineno": 467, "epoch_num": 0, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1696463254357, "event_type": "POINT_IN_TIME", "key": "train_samples", "value": 594595, "metadata": {"file": "/pscratch/sd/s/schheda/final/optimized-hpc/openfold/pytorch/train.py", "lineno": 1185}}
:::MLLOG {"namespace": "", "time_ms": 1696463254785, "event_type": "POINT_IN_TIME", "key": "initial_training_dataloader_type", "value": "InitialTrainingDataloaderPQ", "metadata": {"file": "/pscratch/sd/s/schheda/final/optimized-hpc/openfold/pytorch/train.py", "lineno": 1258}}
:::MLLOG {"namespace": "", "time_ms": 1696463254786, "event_type": "INTERVAL_START", "key": "epoch_start", "value": null, "metadata": {"file": "/pscratch/sd/s/schheda/final/optimized-hpc/openfold/pytorch/train.py", "lineno": 1333, "epoch_num": 8720, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1696463327618, "event_type": "INTERVAL_END", "key": "epoch_stop", "value": null, "metadata": {"file": "/pscratch/sd/s/schheda/final/optimized-hpc/openfold/pytorch/train.py", "lineno": 1481, "epoch_num": 8720, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1696463327620, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"throughput": 119.72355768090766}, "metadata": {"file": "/pscratch/sd/s/schheda/final/optimized-hpc/openfold/pytorch/train.py", "lineno": 1487, "step": 1, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1696463327621, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"avg_perf_next_batch": 0.10466010698146419}, "metadata": {"file": "/pscratch/sd/s/schheda/final/optimized-hpc/openfold/pytorch/train.py", "lineno": 1494, "step": 1, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1696463350178, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": 0.6987710892326302, "metadata": {"file": "/pscratch/sd/s/schheda/final/optimized-hpc/openfold/pytorch/train.py", "lineno": 521, "epoch_num": 0, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1696463350178, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "/pscratch/sd/s/schheda/final/optimized-hpc/openfold/pytorch/train.py", "lineno": 575, "epoch_num": 0, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1696463351485, "event_type": "INTERVAL_START", "key": "epoch_start", "value": null, "metadata": {"file": "/pscratch/sd/s/schheda/final/optimized-hpc/openfold/pytorch/train.py", "lineno": 1333, "epoch_num": 17440, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1696463351791, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "/pscratch/sd/s/schheda/final/optimized-hpc/openfold/pytorch/train.py", "lineno": 467, "epoch_num": 8720, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1696463404125, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": 0.7754027280542586, "metadata": {"file": "/pscratch/sd/s/schheda/final/optimized-hpc/openfold/pytorch/train.py", "lineno": 521, "epoch_num": 8720, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1696463404125, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "/pscratch/sd/s/schheda/final/optimized-hpc/openfold/pytorch/train.py", "lineno": 575, "epoch_num": 8720, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1696463428001, "event_type": "INTERVAL_END", "key": "epoch_stop", "value": null, "metadata": {"file": "/pscratch/sd/s/schheda/final/optimized-hpc/openfold/pytorch/train.py", "lineno": 1481, "epoch_num": 17440, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1696463428001, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"throughput": 113.9640194297983}, "metadata": {"file": "/pscratch/sd/s/schheda/final/optimized-hpc/openfold/pytorch/train.py", "lineno": 1487, "step": 2, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1696463428002, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"avg_perf_next_batch": 0.06479989290528465}, "metadata": {"file": "/pscratch/sd/s/schheda/final/optimized-hpc/openfold/pytorch/train.py", "lineno": 1494, "step": 2, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1696463429192, "event_type": "INTERVAL_START", "key": "epoch_start", "value": null, "metadata": {"file": "/pscratch/sd/s/schheda/final/optimized-hpc/openfold/pytorch/train.py", "lineno": 1333, "epoch_num": 26160, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1696463429491, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "/pscratch/sd/s/schheda/final/optimized-hpc/openfold/pytorch/train.py", "lineno": 467, "epoch_num": 17440, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1696463481787, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": 0.7723096614082654, "metadata": {"file": "/pscratch/sd/s/schheda/final/optimized-hpc/openfold/pytorch/train.py", "lineno": 521, "epoch_num": 17440, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1696463481787, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "/pscratch/sd/s/schheda/final/optimized-hpc/openfold/pytorch/train.py", "lineno": 575, "epoch_num": 17440, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1696463495353, "event_type": "INTERVAL_END", "key": "epoch_stop", "value": null, "metadata": {"file": "/pscratch/sd/s/schheda/final/optimized-hpc/openfold/pytorch/train.py", "lineno": 1481, "epoch_num": 26160, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1696463495353, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"throughput": 131.8013612626839}, "metadata": {"file": "/pscratch/sd/s/schheda/final/optimized-hpc/openfold/pytorch/train.py", "lineno": 1487, "step": 3, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1696463495353, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"avg_perf_next_batch": 0.03984414055448724}, "metadata": {"file": "/pscratch/sd/s/schheda/final/optimized-hpc/openfold/pytorch/train.py", "lineno": 1494, "step": 3, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1696463496453, "event_type": "INTERVAL_START", "key": "epoch_start", "value": null, "metadata": {"file": "/pscratch/sd/s/schheda/final/optimized-hpc/openfold/pytorch/train.py", "lineno": 1333, "epoch_num": 34880, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1696463496754, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "/pscratch/sd/s/schheda/final/optimized-hpc/openfold/pytorch/train.py", "lineno": 467, "epoch_num": 26160, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1696463549016, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": 0.7770714403854476, "metadata": {"file": "/pscratch/sd/s/schheda/final/optimized-hpc/openfold/pytorch/train.py", "lineno": 521, "epoch_num": 26160, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1696463549017, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "/pscratch/sd/s/schheda/final/optimized-hpc/openfold/pytorch/train.py", "lineno": 575, "epoch_num": 26160, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1696463562784, "event_type": "INTERVAL_END", "key": "epoch_stop", "value": null, "metadata": {"file": "/pscratch/sd/s/schheda/final/optimized-hpc/openfold/pytorch/train.py", "lineno": 1481, "epoch_num": 34880, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1696463562785, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"throughput": 131.46148706336837}, "metadata": {"file": "/pscratch/sd/s/schheda/final/optimized-hpc/openfold/pytorch/train.py", "lineno": 1487, "step": 4, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1696463562785, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"avg_perf_next_batch": 0.04073865597456461}, "metadata": {"file": "/pscratch/sd/s/schheda/final/optimized-hpc/openfold/pytorch/train.py", "lineno": 1494, "step": 4, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1696463563861, "event_type": "INTERVAL_START", "key": "epoch_start", "value": null, "metadata": {"file": "/pscratch/sd/s/schheda/final/optimized-hpc/openfold/pytorch/train.py", "lineno": 1333, "epoch_num": 43600, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1696463564161, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "/pscratch/sd/s/schheda/final/optimized-hpc/openfold/pytorch/train.py", "lineno": 467, "epoch_num": 34880, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1696463616469, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": 0.7804748689134916, "metadata": {"file": "/pscratch/sd/s/schheda/final/optimized-hpc/openfold/pytorch/train.py", "lineno": 521, "epoch_num": 34880, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1696463616469, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "/pscratch/sd/s/schheda/final/optimized-hpc/openfold/pytorch/train.py", "lineno": 575, "epoch_num": 34880, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1696463623334, "event_type": "INTERVAL_END", "key": "epoch_stop", "value": null, "metadata": {"file": "/pscratch/sd/s/schheda/final/optimized-hpc/openfold/pytorch/train.py", "lineno": 1481, "epoch_num": 43600, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1696463623334, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"throughput": 146.62344969302436}, "metadata": {"file": "/pscratch/sd/s/schheda/final/optimized-hpc/openfold/pytorch/train.py", "lineno": 1487, "step": 5, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1696463623334, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"avg_perf_next_batch": 0.040110118123993746}, "metadata": {"file": "/pscratch/sd/s/schheda/final/optimized-hpc/openfold/pytorch/train.py", "lineno": 1494, "step": 5, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1696463624407, "event_type": "INTERVAL_START", "key": "epoch_start", "value": null, "metadata": {"file": "/pscratch/sd/s/schheda/final/optimized-hpc/openfold/pytorch/train.py", "lineno": 1333, "epoch_num": 52320, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1696463624710, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "/pscratch/sd/s/schheda/final/optimized-hpc/openfold/pytorch/train.py", "lineno": 467, "epoch_num": 43600, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1696463676975, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": 0.7817697556482421, "metadata": {"file": "/pscratch/sd/s/schheda/final/optimized-hpc/openfold/pytorch/train.py", "lineno": 521, "epoch_num": 43600, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1696463676976, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "/pscratch/sd/s/schheda/final/optimized-hpc/openfold/pytorch/train.py", "lineno": 575, "epoch_num": 43600, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1696463681504, "event_type": "INTERVAL_END", "key": "epoch_stop", "value": null, "metadata": {"file": "/pscratch/sd/s/schheda/final/optimized-hpc/openfold/pytorch/train.py", "lineno": 1481, "epoch_num": 52320, "instance": 0}}
:::MLLOG {"namespace": "", "time_ms": 1696463681504, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"throughput": 152.7216511448651}, "metadata": {"file": "/pscratch/sd/s/schheda/final/optimized-hpc/openfold/pytorch/train.py", "lineno": 1487, "step": 6, "instance": 0}}
